codgeo;libgeo;an;med_disp
37123;Langeais;2020;21050
37124;Larçay;2020;26320
37125;Lémeré;2020;21120
37126;Lerné;2020;21010
37127;Le Liège;2020;20390
37128;Lignières-de-Touraine;2020;22240
37129;Ligré;2020;22100
37130;Ligueil;2020;20070
37131;Limeray;2020;22880
37132;Loches;2020;20740
37133;Loché-sur-Indrois;2020;19640
37134;Louans;2020;22740
37136;Le Louroux;2020;22980
37137;Lublé;2020;18900
37138;Lussault-sur-Loire;2020;24610
37139;Luynes;2020;24940
37140;Luzé;2020;18420
37141;Luzillé;2020;22250
37142;Maillé;2020;20290
37143;Manthelan;2020;21520
37144;Marçay;2020;21960
37145;Marcé-sur-Esves;2020;20930
37146;Marcilly-sur-Maulne;2020;18010
37147;Marcilly-sur-Vienne;2020;21310
37148;Marigny-Marmande;2020;19580
37149;Marray;2020;21770
37150;Mazières-de-Touraine;2020;22690
37151;La Membrolle-sur-Choisille;2020;26300
37152;Mettray;2020;27370
37153;Monnaie;2020;23470
37154;Montbazon;2020;24420
37155;Monthodon;2020;22660
37156;Montlouis-sur-Loire;2020;24100
37157;Montrésor;2020;20090
37158;Montreuil-en-Touraine;2020;22270
37159;Monts;2020;24520
37160;Morand;2020;24410
37161;Mosnes;2020;22690
37162;Mouzay;2020;22070
37163;Nazelles-Négron;2020;21880
37165;Neuil;2020;22030
37166;Neuillé-le-Lierre;2020;21800
37167;Neuillé-Pont-Pierre;2020;21530
37168;Neuilly-le-Brignon;2020;21070
37169;Neuville-sur-Brenne;2020;23090
37170;Neuvy-le-Roi;2020;21750
37171;Noizay;2020;23260
37172;Notre-Dame-d'Oé;2020;25040
37173;Nouans-les-Fontaines;2020;20490
37174;Nouâtre;2020;19900
37175;Nouzilly;2020;25110
37176;Noyant-de-Touraine;2020;21290
37177;Orbigny;2020;19510
37178;Panzoult;2020;21200
37179;Parçay-Meslay;2020;25000
37180;Parçay-sur-Vienne;2020;20990
37181;Paulmy;2020;22410
37182;Pernay;2020;23260
37183;Perrusson;2020;21710
37184;Le Petit-Pressigny;2020;21800
37185;Pocé-sur-Cisse;2020;23440
37186;Pont-de-Ruan;2020;23210
37187;Ports-sur-Vienne;2020;19650
37188;Pouzay;2020;20530
37189;Preuilly-sur-Claise;2020;18900
37190;Pussigny;2020;22310
37191;Razines;2020;20160
37192;Reignac-sur-Indre;2020;23150
37193;Restigné;2020;23080
37194;Reugny;2020;23470
37195;La Riche;2020;20830
37196;Richelieu;2020;19160
37197;Rigny-Ussé;2020;21300
37198;Rillé;2020;19420
37199;Rilly-sur-Vienne;2020;20370
37200;Rivarennes;2020;20790
37201;Rivière;2020;22170
37202;La Roche-Clermault;2020;22830
37203;Rochecorbon;2020;27120
37204;Rouziers-de-Touraine;2020;24450
37205;Saché;2020;23290
37206;Saint-Antoine-du-Rocher;2020;25670
37207;Saint-Aubin-le-Dépeint;2020;20090
37208;Saint-Avertin;2020;27880
37210;Saint-Benoît-la-Forêt;2020;23790
37211;Saint-Branchs;2020;23050
37212;Sainte-Catherine-de-Fierbois;2020;21050
37213;Saint-Christophe-sur-le-Nais;2020;20130
37214;Saint-Cyr-sur-Loire;2020;26490
37216;Saint-Épain;2020;21120
37217;Saint-Étienne-de-Chigny;2020;23550
37218;Saint-Flovier;2020;20750
37219;Saint-Genouph;2020;24590
37220;Saint-Germain-sur-Vienne;2020;20160
37221;Saint-Hippolyte;2020;20660
37222;Saint-Jean-Saint-Germain;2020;21180
37223;Saint-Laurent-de-Lin;2020;19370
37224;Saint-Laurent-en-Gâtines;2020;22570
37225;Saint-Martin-le-Beau;2020;23630
37226;Sainte-Maure-de-Touraine;2020;20900
37228;Saint-Nicolas-de-Bourgueil;2020;21800
37229;Saint-Nicolas-des-Motets;2020;21880
37230;Saint-Ouen-les-Vignes;2020;23700
37231;Saint-Paterne-Racan;2020;21480
37232;Coteaux-sur-Loire;2020;21840
37233;Saint-Pierre-des-Corps;2020;18800
37234;Saint-Quentin-sur-Indrois;2020;23330
37236;Saint-Règle;2020;24760
37237;Saint-Roch;2020;25980
37238;Saint-Senoch;2020;19600
37240;Saunay;2020;21970
37241;Savigné-sur-Lathan;2020;20470
37242;Savigny-en-Véron;2020;22300
37243;Savonnières;2020;26790
37244;Sazilly;2020;19220
37245;Semblançay;2020;24600
37246;Sennevières;2020;19880
37247;Sepmes;2020;20510
37248;Seuilly;2020;19850
37249;Sonzay;2020;22130
37250;Sorigny;2020;23210
37251;Souvigné;2020;22030
37252;Souvigny-de-Touraine;2020;22090
37253;Sublaines;2020;21150
37254;Tauxigny-Saint-Bauld;2020;24370
37255;Tavant;2020;20710
37256;Theneuil;2020;21110
37257;Thilouze;2020;23000
37258;Thizay;2020;22400
37259;Tournon-Saint-Pierre;2020;19970
37260;La Tour-Saint-Gelin;2020;20240
37261;Tours;2020;20640
37262;Trogues;2020;20600
37263;Truyes;2020;24190
37264;Vallères;2020;23950
37265;Varennes;2020;22510
37266;Veigné;2020;25590
37267;Véretz;2020;25380
37268;Verneuil-le-Château;2020;20750
37269;Verneuil-sur-Indre;2020;21140
37270;Vernou-sur-Brenne;2020;24460
37271;Villaines-les-Rochers;2020;21270
37272;Villandry;2020;25190
37273;La Ville-aux-Dames;2020;22790
37274;Villebourg;2020;21570
37275;Villedômain;2020;16710
37276;Villedômer;2020;23200
37277;Villeloin-Coulangé;2020;19120
37278;Villeperdue;2020;20820
37279;Villiers-au-Bouin;2020;19630
37280;Vou;2020;21990
37281;Vouvray;2020;25390
37282;Yzeures-sur-Creuse;2020;20040
38001;Les Abrets en Dauphiné;2020;21720
38002;Les Adrets;2020;26360
38003;Agnin;2020;23920
38004;L'Albenc;2020;22950
38005;Allemond;2020;23920
38006;Allevard;2020;23530
38008;Ambel;2020;
38009;Anjou;2020;23300
38010;Annoisin-Chatelans;2020;25120
38011;Anthon;2020;27220
38012;Aoste;2020;21080
38013;Apprieu;2020;25250
38015;Artas;2020;24050
38017;Assieu;2020;24830
38018;Auberives-en-Royans;2020;21250
38019;Auberives-sur-Varèze;2020;23540
38020;Auris;2020;20730
38022;Les Avenières Veyrins-Thuellin;2020;22290
38023;Avignonet;2020;26620
38026;La Balme-les-Grottes;2020;24470
38027;Barraux;2020;25970
38029;La Bâtie-Montgascon;2020;23140
38030;Beaucroissant;2020;24280
38031;Beaufin;2020;
38032;Beaufort;2020;22190
38033;Beaulieu;2020;26480
38034;Beaurepaire;2020;19640
38035;Beauvoir-de-Marc;2020;24150
38036;Beauvoir-en-Royans;2020;
38037;Bellegarde-Poussieu;2020;24940
38038;Belmont;2020;22680
38039;Bernin;2020;32550
38040;Besse;2020;
38041;Bessins;2020;21750
38042;Bévenais;2020;24150
38043;Bilieu;2020;24790
38044;Biol;2020;22790
38045;Biviers;2020;36860
38046;Bizonnes;2020;22400
38047;Blandin;2020;21790
38048;Bonnefamille;2020;26430
38049;Bossieu;2020;21870
38050;Le Bouchage;2020;21630
38051;Bougé-Chambalud;2020;23130
38052;Le Bourg-d'Oisans;2020;22580
38053;Bourgoin-Jallieu;2020;20290
38054;Bouvesse-Quirieu;2020;23520
38055;Brangues;2020;23050
38056;Bressieux;2020;
38057;Bresson;2020;33010
38058;Brézins;2020;22900
38059;Brié-et-Angonnes;2020;31610
38060;Brion;2020;23480
38061;La Buisse;2020;27620
38062;La Buissière;2020;26100
38063;Burcin;2020;23290
38064;Cessieu;2020;24040
38065;Châbons;2020;22720
38066;Chalon;2020;25430
38067;Chamagnieu;2020;28400
38068;Champagnier;2020;30240
38069;Champier;2020;21450
38070;Le Champ-près-Froges;2020;25350
38071;Champ-sur-Drac;2020;24520
38072;Chanas;2020;23090
38073;Chantepérier;2020;22130
38074;Chantesse;2020;25460
38075;Chapareillan;2020;24810
38076;La Chapelle-de-la-Tour;2020;24850
38077;La Chapelle-de-Surieu;2020;23790
38078;La Chapelle-du-Bard;2020;23950
38080;Charancieu;2020;23560
38081;Charantonnay;2020;25030
38082;Charavines;2020;23690
38083;Charette;2020;21870
38084;Charnècles;2020;26690
38085;Charvieu-Chavagneux;2020;22740
38086;Chasselay;2020;22490
38087;Chasse-sur-Rhône;2020;21980
38089;Chassignieu;2020;22570
38090;Château-Bernard;2020;22880
38091;Châteauvilain;2020;25600
38092;Châtelus;2020;
38093;Châtenay;2020;23550
38094;Châtonnay;2020;22990
38095;Chatte;2020;23140
38097;Chavanoz;2020;22440
38098;Chélieu;2020;24940
38099;Chevrières;2020;23250
38100;Le Cheylas;2020;25440
38101;Cheyssieu;2020;26680
38102;Chèzeneuve;2020;27450
38103;Chichilianne;2020;22670
38104;Chimilin;2020;22950
38105;Chirens;2020;25180
38106;Cholonge;2020;24810
38107;Chonas-l'Amballan;2020;26890
38108;Choranche;2020;18970
38109;Chozeau;2020;29230
38110;Chuzelles;2020;27990
38111;Claix;2020;29160
38112;Clavans-en-Haut-Oisans;2020;
38113;Clelles;2020;20740
38114;Clonas-sur-Varèze;2020;25930
38115;Saint-Martin-de-la-Cluze;2020;25690
38116;Cognet;2020;
38117;Cognin-les-Gorges;2020;22680
38118;Colombe;2020;25620
38120;La Combe-de-Lancey;2020;27870
38124;Corbelin;2020;22550
38126;Corenc;2020;37090
38127;Cornillon-en-Trièves;2020;22880
38128;Corps;2020;21320
38129;Corrençon-en-Vercors;2020;23800
38130;La Côte-Saint-André;2020;20610
38131;Les Côtes-d'Arey;2020;27350
38132;Les Côtes-de-Corps;2020;
38133;Coublevie;2020;28830
38134;Cour-et-Buis;2020;24080
38135;Courtenay;2020;23810
38136;Crachier;2020;26130
38137;Cras;2020;25170
38138;Crémieu;2020;23540
38139;Creys-Mépieu;2020;23260
38140;Crolles;2020;27960
38141;Culin;2020;26220
38144;Diémoz;2020;25640
38146;Dizimieu;2020;26700
38147;Doissin;2020;23390
38148;Dolomieu;2020;24190
38149;Domarin;2020;26090
38150;Domène;2020;23740
38151;Échirolles;2020;19550
38152;Eclose-Badinières;2020;23750
38153;Engins;2020;26490
38154;Entraigues;2020;22250
38155;Entre-deux-Guiers;2020;22470
38156;Les Éparres;2020;23610
38157;Estrablin;2020;24940
38158;Eybens;2020;24630
38159;Eydoche;2020;21470
38160;Eyzin-Pinet;2020;25880
38161;Faramans;2020;21900
38162;Faverges-de-la-Tour;2020;23920
38163;Le Haut-Bréda;2020;22610
38166;La Flachère;2020;26220
38167;Flachères;2020;23130
38169;Fontaine;2020;20230
38170;Fontanil-Cornillon;2020;27560
38171;La Forteresse;2020;23280
38172;Four;2020;26170
38173;Le Freney-d'Oisans;2020;21530
38174;La Frette;2020;22420
38175;Froges;2020;25030
38176;Frontonas;2020;28060
38177;La Garde;2020;
38179;Gières;2020;25560
38180;Gillonnay;2020;23360
38181;Goncelin;2020;25660
38182;Le Grand-Lemps;2020;23340
38183;Granieu;2020;23210
38184;Grenay;2020;25720
38185;Grenoble;2020;21680
38186;Gresse-en-Vercors;2020;23900
38187;Le Gua;2020;25500
38188;Herbeys;2020;31950
38189;Heyrieux;2020;25620
38190;Hières-sur-Amby;2020;22500
38191;Huez;2020;23180
38192;Hurtières;2020;27950
38193;L'Isle-d'Abeau;2020;20420
38194;Izeaux;2020;22880
38195;Izeron;2020;21780
38197;Janneyrias;2020;25700
38198;Jarcieu;2020;22970
38199;Jardin;2020;27650
38200;Jarrie;2020;27690
38203;Laffrey;2020;23240
38204;Lalley;2020;21540
38205;Lans-en-Vercors;2020;26310
38206;Laval-en-Belledonne;2020;28140
38207;Lavaldens;2020;20850
38208;Lavars;2020;21540
38209;Lentiol;2020;22590
38210;Leyrieu;2020;24610
38211;Lieudieu;2020;22360
38212;Livet-et-Gavet;2020;20610
38213;Longechenal;2020;23370
38214;Lumbin;2020;28860
38215;Luzinay;2020;28270
38216;Malleval-en-Vercors;2020;
38217;Marcieu;2020;
38218;Marcilloles;2020;20950
38219;Marcollin;2020;20840
38221;Marnans;2020;22060
38222;Massieu;2020;23820
38223;Maubec;2020;28380
38224;Mayres-Savel;2020;
38225;Autrans-Méaudre en Vercors;2020;23380
38226;Mens;2020;20450
38228;Merlas;2020;21760
38229;Meylan;2020;29810
38230;Meyrié;2020;29660
38231;Meyrieu-les-Étangs;2020;24700
38232;Meyssiez;2020;23590
38235;Miribel-Lanchâtre;2020;26940
38236;Miribel-les-Échelles;2020;23730
38237;Mizoën;2020;22700
38238;Moidieu-Détourbe;2020;25530
38239;Moirans;2020;23810
38240;Moissieu-sur-Dolon;2020;22460
38241;Monestier-d'Ambel;2020;
38242;Monestier-de-Clermont;2020;22940
38243;Monestier-du-Percy;2020;18730
38244;Monsteroux-Milieu;2020;25730
38245;Montagne;2020;20790
38246;Montagnieu;2020;23820
38247;Montalieu-Vercieu;2020;20870
38248;Montaud;2020;29090
38249;Montbonnot-Saint-Martin;2020;32480
38250;Montcarra;2020;23840
38252;Montchaboud;2020;29040
38253;Les Deux Alpes;2020;21910
38254;Monteynard;2020;23560
38255;Montfalcon;2020;21840
38256;Montferrat;2020;23680
38257;Montrevel;2020;22470
38258;Mont-Saint-Martin;2020;
38259;Montseveroux;2020;24150
38260;Moras;2020;28480
38261;Morestel;2020;21310
38263;Morette;2020;26490
38264;La Morte;2020;24330
38265;La Motte-d'Aveillans;2020;22190
38266;La Motte-Saint-Martin;2020;22830
38267;Mottier;2020;21730
38268;Le Moutaret;2020;27070
38269;La Mure;2020;20720
38270;La Murette;2020;26990
38271;Murianette;2020;28330
38272;Murinais;2020;22930
38273;Nantes-en-Ratier;2020;25740
38275;Serre-Nerpol;2020;20790
38276;Nivolas-Vermelle;2020;23460
38277;Notre-Dame-de-Commiers;2020;26360
38278;Notre-Dame-de-l'Osier;2020;24880
38279;Notre-Dame-de-Mésage;2020;26480
38280;Notre-Dame-de-Vaulx;2020;23760
38281;Noyarey;2020;26310
38282;Optevoz;2020;24690
38283;Oris-en-Rattier;2020;23930
38284;Ornacieux-Balbins;2020;25190
38285;Ornon;2020;24760
38286;Oulles;2020;
38287;Oyeu;2020;24290
38288;Oytier-Saint-Oblas;2020;26320
38289;Oz;2020;24660
38290;Pact;2020;21870
38291;Pajay;2020;20960
38292;Villages du Lac de Paladru;2020;24250
38294;Panossas;2020;27920
38295;Parmilieu;2020;23490
38296;Le Passage;2020;24790
38297;Arandon-Passins;2020;22130
38298;Le Péage-de-Roussillon;2020;18360
38299;Pellafol;2020;20570
38300;Penol;2020;22510
38301;Le Percy;2020;18460
38303;La Pierre;2020;25750
38304;Pierre-Châtel;2020;22950
38307;Pisieu;2020;22020
38308;Plan;2020;21630
38309;Poisat;2020;27630
38310;Poliénas;2020;23500
38311;Pommier-de-Beaurepaire;2020;21860
38313;Ponsonnas;2020;25730
38314;Pontcharra;2020;22720
38315;Le Pont-de-Beauvoisin;2020;21240
38316;Pont-de-Chéruy;2020;19610
38317;Le Pont-de-Claix;2020;19840
38318;Pont-Évêque;2020;19320
38319;Pont-en-Royans;2020;19520
38320;Porcieu-Amblagnieu;2020;23670
38321;Prébois;2020;20400
38322;Presles;2020;
38323;Pressins;2020;22690
38324;Primarette;2020;22750
38325;Proveysieux;2020;27230
38326;Prunières;2020;24070
38328;Quaix-en-Chartreuse;2020;31430
38329;Quet-en-Beaumont;2020;
38330;Quincieu;2020;21170
38331;Réaumont;2020;28060
38332;Renage;2020;21420
38333;Rencurel;2020;21090
38334;Revel;2020;30590
38335;Revel-Tourdan;2020;22450
38336;Reventin-Vaugris;2020;24920
38337;Rives;2020;21990
38338;La Rivière;2020;25050
38339;Roche;2020;26810
38340;Les Roches-de-Condrieu;2020;22210
38341;Rochetoirin;2020;25220
38342;Roissard;2020;23090
38343;Romagnieu;2020;24050
38344;Roussillon;2020;20830
38345;Rovon;2020;24430
38346;Royas;2020;23620
38347;Roybon;2020;20300
38348;Ruy-Montceau;2020;27370
38349;Sablons;2020;23350
38350;Sainte-Agnès;2020;28000
38351;Saint-Agnin-sur-Bion;2020;24620
38352;Saint-Alban-de-Roche;2020;27490
38353;Saint-Alban-du-Rhône;2020;24430
38354;Saint-Albin-de-Vaulserre;2020;22890
38355;Saint-Andéol;2020;23090
38356;Saint-André-en-Royans;2020;22910
38357;Saint-André-le-Gaz;2020;22900
38358;Sainte-Anne-sur-Gervonde;2020;23770
38359;Saint Antoine l'Abbaye;2020;21570
38360;Saint-Appolinard;2020;23150
38361;Saint-Arey;2020;
38362;Saint-Aupre;2020;26570
38363;Saint-Barthélemy;2020;21130
38364;Saint-Barthélemy-de-Séchilienne;2020;26400
38365;Saint-Baudille-de-la-Tour;2020;24600
38366;Saint-Baudille-et-Pipet;2020;22580
38368;Saint-Blaise-du-Buis;2020;27190
38369;Sainte-Blandine;2020;24030
38370;Saint-Bonnet-de-Chavagne;2020;22260
38372;Saint-Bueil;2020;23070
38373;Saint-Cassien;2020;28230
38374;Saint-Chef;2020;25110
38375;Saint-Christophe-en-Oisans;2020;
38376;Saint-Christophe-sur-Guiers;2020;23280
38377;Saint-Clair-de-la-Tour;2020;21940
38378;Saint-Clair-du-Rhône;2020;24000
38379;Saint-Clair-sur-Galaure;2020;19760
38380;Saint-Didier-de-Bizonnes;2020;21150
38381;Saint-Didier-de-la-Tour;2020;24570
38382;Saint-Égrève;2020;25620
38383;Saint-Étienne-de-Crossey;2020;27880
38384;Saint-Étienne-de-Saint-Geoirs;2020;21600
38386;Saint-Geoire-en-Valdaine;2020;23470
38387;Saint-Geoirs;2020;22600
38388;Saint-Georges-de-Commiers;2020;26320
38389;Saint-Georges-d'Espéranche;2020;24740
38390;Saint-Gervais;2020;23950
38391;Saint-Guillaume;2020;21390
38392;Saint-Hilaire-de-Brens;2020;26050
38393;Saint-Hilaire-de-la-Côte;2020;23710
38394;Saint-Hilaire-du-Rosier;2020;22310
38395;Plateau-des-Petites-Roches;2020;25440
38396;Saint-Honoré;2020;23090
38397;Saint-Ismier;2020;34760
38398;Saint-Jean-d'Avelanne;2020;23020
38399;Saint-Jean-de-Bournay;2020;23050
38400;Saint-Jean-de-Moirans;2020;26450
38401;Saint-Jean-de-Soudain;2020;23530
38402;Saint-Jean-de-Vaulx;2020;27550
38403;Saint-Jean-d'Hérans;2020;22700
38404;Saint-Jean-le-Vieux;2020;32600
38405;Saint-Joseph-de-Rivière;2020;25570
38406;Saint-Julien-de-l'Herms;2020;22620
38407;La Sure en Chartreuse;2020;28730
38408;Saint-Just-Chaleyssin;2020;27370
38409;Saint-Just-de-Claix;2020;21290
38410;Saint-Lattier;2020;22870
38412;Saint-Laurent-du-Pont;2020;22310
38413;Saint-Laurent-en-Beaumont;2020;22060
38414;Sainte-Luce;2020;
38415;Saint-Marcel-Bel-Accueil;2020;29500
38416;Saint-Marcellin;2020;20240
38417;Sainte-Marie-d'Alloix;2020;24510
38418;Sainte-Marie-du-Mont;2020;25620
38419;Saint-Martin-de-Clelles;2020;21160
38420;Saint-Martin-de-Vaulserre;2020;25010
38421;Saint-Martin-d'Hères;2020;20790
38422;Saint-Martin-d'Uriage;2020;31790
38423;Saint-Martin-le-Vinoux;2020;23080
38424;Saint-Maurice-en-Trièves;2020;19810
38425;Saint-Maurice-l'Exil;2020;21150
38426;Saint-Maximin;2020;27000
38427;Saint-Michel-de-Saint-Geoirs;2020;21610
38428;Saint-Michel-en-Beaumont;2020;
38429;Saint-Michel-les-Portes;2020;23940
38430;Saint-Mury-Monteymond;2020;26900
38431;Saint-Nazaire-les-Eymes;2020;32670
38432;Saint-Nicolas-de-Macherin;2020;28380
38433;Saint-Nizier-du-Moucherotte;2020;30500
38434;Saint-Ondras;2020;22810
38436;Saint-Paul-de-Varces;2020;29960
38437;Saint-Paul-d'Izeaux;2020;25000
38438;Saint-Paul-lès-Monestier;2020;25690
38439;Crêts en Belledonne;2020;24170
38440;Saint-Pierre-de-Bressieux;2020;23560
38442;Saint-Pierre-de-Chartreuse;2020;24870
38443;Saint-Pierre-de-Chérennes;2020;22820
38444;Saint-Pierre-de-Méaroz;2020;20440
38445;Saint-Pierre-de-Mésage;2020;26410
38446;Saint-Pierre-d'Entremont;2020;22590
38448;Saint-Prim;2020;27130
38449;Saint-Quentin-Fallavier;2020;21930
38450;Saint-Quentin-sur-Isère;2020;24930
38451;Saint-Romain-de-Jalionas;2020;25700
38452;Saint-Romain-de-Surieu;2020;25300
38453;Saint-Romans;2020;23050
38454;Saint-Sauveur;2020;22850
38455;Saint-Savin;2020;25130
38456;Châtel-en-Trièves;2020;21340
38457;Saint-Siméon-de-Bressieux;2020;20680
38458;Saint-Sorlin-de-Morestel;2020;24180
38459;Saint-Sorlin-de-Vienne;2020;25610
38460;Saint-Sulpice-des-Rivoires;2020;24890
38462;Saint-Théoffrey;2020;25530
38463;Saint-Vérand;2020;23480
38464;Saint-Victor-de-Cessieu;2020;23680
38465;Saint-Victor-de-Morestel;2020;23260
38466;Saint-Vincent-de-Mercuze;2020;29300
38467;Salagnon;2020;25430
38468;Salaise-sur-Sanne;2020;21570
38469;La Salette-Fallavaux;2020;
38470;La Salle-en-Beaumont;2020;21460
38471;Le Sappey-en-Chartreuse;2020;30640
38472;Sarcenas;2020;29320
38473;Sardieu;2020;21510
38474;Sassenage;2020;25260
38475;Satolas-et-Bonce;2020;26500
38476;Savas-Mépin;2020;24020
38478;Séchilienne;2020;23660
38479;Porte-des-Bonnevaux;2020;23090
38480;Septème;2020;26250
38481;Sérézin-de-la-Tour;2020;25910
38483;Sermérieu;2020;24430
38484;Serpaize;2020;26400
38485;Seyssinet-Pariset;2020;24310
38486;Seyssins;2020;28340
38487;Seyssuel;2020;28560
38488;Siccieu-Saint-Julien-et-Carisieu;2020;25740
38489;Siévoz;2020;22190
38490;Sillans;2020;23670
38492;Sinard;2020;26200
38494;Soleymieu;2020;25160
38495;La Sône;2020;21110
38496;Sonnay;2020;24240
38497;Sousville;2020;22940
38498;Succieu;2020;26160
38499;Susville;2020;20710
38500;Têche;2020;23320
38501;Tencin;2020;24590
38503;La Terrasse;2020;27800
38504;Theys;2020;27360
38505;Thodure;2020;22540
38507;Tignieu-Jameyzieu;2020;23730
38508;Torchefelon;2020;24070
38509;La Tour-du-Pin;2020;18780
38511;Le Touvet;2020;27280
38512;Tramolé;2020;26000
38513;Treffort;2020;26200
38514;Tréminis;2020;19600
38515;Trept;2020;24550
38516;La Tronche;2020;29430
38517;Tullins;2020;22750
38518;Valbonnais;2020;22290
38519;Valencin;2020;27480
38520;Valencogne;2020;23230
38521;La Valette;2020;
38522;Valjouffrey;2020;20030
38523;Varacieux;2020;22920
38524;Varces-Allières-et-Risset;2020;26260
38525;Vasselin;2020;24400
38526;Vatilieu;2020;24820
38527;Vaujany;2020;23370
38528;Vaulnaveys-le-Bas;2020;27890
38529;Vaulnaveys-le-Haut;2020;28400
38530;Vaulx-Milieu;2020;25500
38531;Velanne;2020;23980
38532;Vénérieu;2020;27220
38533;Venon;2020;32800
38535;Vernas;2020;23190
38536;Vernioz;2020;25500
38537;La Verpillière;2020;22450
38538;Le Versoud;2020;25810
38539;Vertrieu;2020;23790
38540;Veurey-Voroize;2020;26850
38542;Veyssilieu;2020;28220
38543;Vézeronce-Curtin;2020;23020
38544;Vienne;2020;20600
38545;Vif;2020;25400
38546;Vignieu;2020;23470
38547;Villard-Bonnot;2020;24090
38548;Villard-de-Lans;2020;24250
38549;Villard-Notre-Dame;2020;
38550;Villard-Reculas;2020;
38551;Villard-Reymond;2020;
38552;Villard-Saint-Christophe;2020;24710
38553;Villefontaine;2020;19060
38554;Villemoirieu;2020;26470
38555;Villeneuve-de-Marc;2020;23350
38556;Ville-sous-Anjou;2020;25300
38557;Villette-d'Anthon;2020;28290
38558;Villette-de-Vienne;2020;29170
38559;Vinay;2020;21970
38560;Val-de-Virieu;2020;21160
38561;Viriville;2020;20530
38562;Vizille;2020;21970
38563;Voiron;2020;22630
38564;Voissant;2020;22660
38565;Voreppe;2020;25940
38566;Vourey;2020;26220
38567;Chamrousse;2020;21840
39001;Abergement-la-Ronce;2020;23690
39002;Abergement-le-Grand;2020;
39003;Abergement-le-Petit;2020;
39004;Abergement-lès-Thésy;2020;
39006;Aiglepierre;2020;22950
39007;Alièze;2020;21810
39008;Amange;2020;25220
39009;Andelot-en-Montagne;2020;22360
39010;Andelot-Morval;2020;
39011;Annoire;2020;21380
39013;Arbois;2020;21630
39014;Archelange;2020;25610
39015;Ardon;2020;22750
39016;Arinthod;2020;20350
39017;Arlay;2020;23790
39018;Aromas;2020;22890
39019;Les Arsures;2020;23460
39020;Arsure-Arsurette;2020;21150
39021;La Chailleuse;2020;23700
39022;Asnans-Beauvoisin;2020;20620
